url,fulltext
https://www.breitbart.com/europe/2022/02/02/quebec-abandons-policy-of-taxation-on-the-unvaccinated/,"The Quebec government has abandoned its proposed plan to implement a ‘Health Contribution’ tax on unvaccinated residents as the government looks to relax Wuhan coronavirus restrictions this month.The government of the French-speaking Canadian province led by Premier François Legault of the conservative Coalition Avenir Quebec (CAQ) has dropped the proposal to tax residents not vaccinated against the coronavirus after the measure was proposed last month.Christened a ‘Health Contribution’, the government had initially proposed a “significant” tax of between $100-800 Canadian dollars (£58-466/$78-630 USD) but according to a report from the Quebec newspaper La Presse, the measure has now been scrapped by the government.“I understand this divides Quebecers,” Legault said at a press conference on Tuesday afternoon and added, “It’s time to rebuild bridges. It’s time to work together.”Majority of Canadians Want All Pandemic Restrictions to End https://t.co/jmmA7nt8ww— Breitbart London (@BreitbartLondon) February 1, 2022Opposition party leaders had criticised the announcement of the unvaccinated tax, with Quebec Liberal leader Dominique Anglade stating, “Mr Legault improvises constantly. He came up with this idea that was not only irresponsible, that was not thought through, that didn’t have any legal support to it.”Conservative Party of Quebec (PCQ) leader Eric Duhaime labelled the tax on the unvaccinated a “bluff” by Legault saying, “I think the government is bluffing. I do not think there will be a vaccine tax in Quebec. I think this government is putting pressure that is obviously not working, but it is still in a mode of wanting revenge.”Duhaime has also previously called for Quebec to lift all of its Wuhan coronavirus restrictions as soon as possible, a sentiment that is now expressed by a majority of Quebecers according to an Angus Reid poll released this week.Quebec’s scrapping of the mooted unvaccinated tax comes as thousands of people joined the truck Freedom Convoy in Canada’s capital city Ottawa over the weekend to protest vaccine mandates and coronavirus restrictions.UNVAX TAX: Coming to a government near you https://t.co/U07tkW2Cq6— Breitbart London (@BreitbartLondon) January 12, 2022While the Freedom Convoy has seen widespread support from some and has raised nearly ten million Canadian dollars on the fundraising platform GoFundMe, Canadian politicians have pushed back against the protestors.Prime Minister Justin Trudeau labelled the truckers and their allies a “fringe minority” and blasted a select few, including a man carrying a confederate flag and men carrying Nazi flags in an area away from where protesters were gathered.“We won’t give in to those who fly racist flags. We won’t cave to those who engage in vandalism or dishonour the memory of our veterans,” Trudeau said on Monday after allegedly fleeing his official residence in Ottawa and isolating after allegedly testing positive for the coronavirus.Ontario Conservative Party Premier Doug Ford has also called on the protestors to leave Ottawa, saying residents of the city should be allowed to get on with their normal lives.“There’s a million people that live in Ottawa,” Ford said and added, “I hear you. I hear the protesters, the province hears the protesters, the country hears the protesters. Now it’s time to let the people in Ottawa get back to their lives. These businesses that have been closed for a while now, the restaurants want to reopen.”Protestors remain in the heart of the capital as of Tuesday and Ottawa Police Chief Peter Sloly has stated that “all options are on the table” to end the protest including “enforcement.”‘Complete B.S.‘: Participants Slam Justin Trudeau‘s Claim of ‘Racist‘ Trucker Convoy https://t.co/OqaHu6KgFs via @BreitbartNews— Joel Pollak (@joelpollak) January 31, 2022"
https://www.breitbart.com/politics/2022/02/02/quebec-abandons-policy-of-taxation-on-the-unvaccinated/,"The Quebec government has abandoned its proposed plan to implement a ‘Health Contribution’ tax on unvaccinated residents as the government looks to relax Wuhan coronavirus restrictions this month.The government of the French-speaking Canadian province led by Premier François Legault of the conservative Coalition Avenir Quebec (CAQ) has dropped the proposal to tax residents not vaccinated against the coronavirus after the measure was proposed last month.Christened a ‘Health Contribution’, the government had initially proposed a “significant” tax of between $100-800 Canadian dollars (£58-466/$78-630 USD) but according to a report from the Quebec newspaper La Presse, the measure has now been scrapped by the government.“I understand this divides Quebecers,” Legault said at a press conference on Tuesday afternoon and added, “It’s time to rebuild bridges. It’s time to work together.”Majority of Canadians Want All Pandemic Restrictions to End https://t.co/jmmA7nt8ww— Breitbart London (@BreitbartLondon) February 1, 2022Opposition party leaders had criticised the announcement of the unvaccinated tax, with Quebec Liberal leader Dominique Anglade stating, “Mr Legault improvises constantly. He came up with this idea that was not only irresponsible, that was not thought through, that didn’t have any legal support to it.”Conservative Party of Quebec (PCQ) leader Eric Duhaime labelled the tax on the unvaccinated a “bluff” by Legault saying, “I think the government is bluffing. I do not think there will be a vaccine tax in Quebec. I think this government is putting pressure that is obviously not working, but it is still in a mode of wanting revenge.”Duhaime has also previously called for Quebec to lift all of its Wuhan coronavirus restrictions as soon as possible, a sentiment that is now expressed by a majority of Quebecers according to an Angus Reid poll released this week.Quebec’s scrapping of the mooted unvaccinated tax comes as thousands of people joined the truck Freedom Convoy in Canada’s capital city Ottawa over the weekend to protest vaccine mandates and coronavirus restrictions.UNVAX TAX: Coming to a government near you https://t.co/U07tkW2Cq6— Breitbart London (@BreitbartLondon) January 12, 2022While the Freedom Convoy has seen widespread support from some and has raised nearly ten million Canadian dollars on the fundraising platform GoFundMe, Canadian politicians have pushed back against the protestors.Prime Minister Justin Trudeau labelled the truckers and their allies a “fringe minority” and blasted a select few, including a man carrying a confederate flag and men carrying Nazi flags in an area away from where protesters were gathered.“We won’t give in to those who fly racist flags. We won’t cave to those who engage in vandalism or dishonour the memory of our veterans,” Trudeau said on Monday after allegedly fleeing his official residence in Ottawa and isolating after allegedly testing positive for the coronavirus.Ontario Conservative Party Premier Doug Ford has also called on the protestors to leave Ottawa, saying residents of the city should be allowed to get on with their normal lives.“There’s a million people that live in Ottawa,” Ford said and added, “I hear you. I hear the protesters, the province hears the protesters, the country hears the protesters. Now it’s time to let the people in Ottawa get back to their lives. These businesses that have been closed for a while now, the restaurants want to reopen.”Protestors remain in the heart of the capital as of Tuesday and Ottawa Police Chief Peter Sloly has stated that “all options are on the table” to end the protest including “enforcement.”‘Complete B.S.‘: Participants Slam Justin Trudeau‘s Claim of ‘Racist‘ Trucker Convoy https://t.co/OqaHu6KgFs via @BreitbartNews— Joel Pollak (@joelpollak) January 31, 2022"
https://www.breitbart.com/politics/2022/02/02/coronavirus-mandates-start-dropping-in-canada-as-freedom-convoy-rolls-on/,"Regional governments in Canada have begun announcing plans to drop onerous civil rights restrictions on their citizens meant to contain the Chinese coronavirus this week following mounting pressure from national protests, most prominently the “Freedom Convoy” in Ottawa.The “Freedom Convoy,” initially led by truckers but now a movement of thousands of people, arrived in the national capital this weekend demanding an end to lockdowns, business restrictions, mask mandates, vaccine mandates, and other restrictions in effect as a result of the pandemic. Protesters have vowed to remain in the capital until the government of far-left Prime Minister Justin Trudeau lifts all such restrictions. Trudeau is currently in an undisclosed location recovering from an alleged coronavirus infection but has issued remarks from that location dismissing the protesters as racist, violent “tinfoil hat” wearers.Local police disagree. While Ottawa Police Chief Peter Sloly warned this week that “all options are on the table” to end the protests, he admitted that authorities had not documented any incidents of violence.“It could have led to significant and severe injuries, and it could have led to the loss of life. None of that has occurred over the last four days,” Sloly said on Monday.On Monday, Quebec Premier François Legault was the first to announce changes to coronavirus policies since a weekend of widespread peaceful protests in the capital. Legault walked back a plan to implement an extra tax on individuals who have not received doses of a Chinese coronavirus vaccination product. The initial plan was to tax unvaccinated people at higher rates on the grounds that they would allegedly be a burden to the government healthcare system because they would contract more severe cases of Chinese coronavirus. The tax would have forced its victims to pay up to $800 Canadian dollars, or about $630 USD.Quebec Prime Minister Francois Legault takes part during a press conference with Canadian Prime Minister Justin Trudeau on the airline industry in Montreal, Quebec on July 15, 2021. – The funding announcement, towards greener aeronautic companies and electric aeronautics, was done in conjunction with the Quebec Prime Minister François Legault, and various company CEOs, such as CAE and Pratt and Whitney Canada. (Photo by Andrej Ivanov/AFP via Getty Images)“I understand this divides Quebecers,” an apologetic Legault said on Tuesday. “It’s time to work together.”Canada’s Global and Mail noted in its coverage of Quebec scrapping the plan that the tax would have “raised legal and logistical issues” that may have resulted in it never being implemented at all. The plan had prompted nationwide outrage, which Legault acknowledged in his remarks, stating that he hoped to “rebuild bridges” with those offended.At least four other Canadian provinces have announced either an end to vaccine-related travel restrictions or at least a plan to come up with an exit strategy for the current status quo this week. Saskatchewan, one of the provinces with milder restrictions, announced that the “vaccine passport” program would not continue in place past February. Premier Scott Moe told reporters that he did not believe coronavirus vaccines were making any significant difference in containing the spread of the virus, noting that both he and Trudeau were fully vaccinated when they tested positive.“It’s quite obvious that the virus itself has adapted through Omicron and transmits among vaccinated and unvaccinated individuals quite freely,” Moe asserted.The premier also cited public dissatisfaction with the policies as a reason to get rid of them.“People are asking their government for a return to normal, a removal of public health restrictions,” he said.“At present, all Saskatchewan residents must show proof that they have received two shots of the COVID-19 [Chinese coronavirus] vaccine to enter restaurants, bars, and other businesses. They also have the option to provide a negative COVID-19 test,” the CBC noted.Alberta, home to one of the largest anti-mandate protests in the country, issued a similar announcement, but its premier promised only the partial removal of restrictions.“Once we begin to see a sustained reduction in COVID pressure on the hospitals, I am looking forward to being able to make decisions about moving toward relaxation of public health measures at that time,” Premier Jason Kenney said on Tuesday. “I believe that will happen this month.”Kenney explicitly mentioned frustrations regarding vaccine mandates imposed on truck drivers.“The restriction on unvaccinated truck drivers doesn’t make sense and it’s going to further force up food prices and create challenges for supplies, including food,” Kenney said, indicating that a recent visit to Washington was precisely meant to encourage the United States to drop such limitations on Canadians.Truckers and allied protesters have blocked the border between Alberta and the United States in Coutts, a border municipality, and refused to leave. This protest is an extension of the “Freedom Convoy” in Ottawa. Reports indicate that local companies have refused to tow away the protesters, complicating law enforcement attempts to end the assembly.The governments of British Columbia and Manitoba have also issued similar but more cautious remarks indicating optimism that restrictions on free movement were weeks away from ending.A poll released on Monday by the Angus Reid Institute found that a plurality of Canadians agrees with the goal of the protests – to end the restrictions on individual rights in the name of public health. About 54 percent of respondents agreed with repealing all mandates, a 15-percent increase from the results of the same poll at the beginning of the month.Follow Frances Martel on Facebook and Twitter."
https://www.breitbart.com/politics/2022/02/02/exclusive-police-confirm-no-assault-on-officers-at-alberta-border-blockade-despite-premier-kenneys-assertion/,"Royal Canadian Mounted Police (RCMP) have confirmed to Breitbart News that no officers have been assaulted by protesters at the Alberta border blockade despite the assertion from the province’s Premier, Jason Kenney, that they had.The blockade – in which truckers protesting various Canadian coronavirus mandates by blocking the highway used as an international border crossing between Coutts, Alberta, and Sweet Grass, Montana – is part of what has become known as the “Freedom Convoy,” which also has conducted large demonstrations in Ottawa, the nation’s capital.Supporters of the Freedom Convoy protest Covid-19 vaccine mandates and restrictions on January 29, 2022 in Ottawa, Canada. – Hundreds of truckers drove their giant rigs into the Canadian capital Ottawa on Saturday as part of a self-titled “Freedom Convoy” to protest vaccine mandates required to cross the US border. (Photo by Dave Chan / AFP) (Photo by DAVE CHAN/AFP via Getty Images)At a press conference Tuesday, Kenney called for “calm” and said that he had heard reports of “people allied with the protesters assaulting RCMP officers, including one instance trying to ram members of the RCMP [with a vehicle].”“This kind of conduct is totally unacceptable,” Kenney continued. “Assaulting law enforcement officers who were simply doing their job to maintain public safety and the rule of law is completely unacceptable.”RCMP Cpl. Curtis Peters, who is on the ground in Coutts, independently confirmed to Breitbart News that no such assault took place, and the incident with the vehicle was an accident that occurred between civilians.“There were no RCMP officers assaulted,” he said. “There was an assault that took place between two civilians. One of them was a protester who had been traveling the wrong way on a one-way lane of highway and then got in a collision with the innocent person. … But we haven’t had any assaults of police.”According to Peters, the collision caused a fight to break out between the drivers.While Kenney said that the protesters have “refused to negotiate in good faith with the RCMP,” Peters told Breitbart News that communications have been “constant” and “ongoing.”Peters said the RCMP’s goal is to peaceably “bring this around to opening the roadway,” and added that in the past several hours, the truckers had agreed to open one lane of traffic for the northbound and southbound access. “But that wasn’t really opening up the border and bringing vehicles down, it just sort of allowed some more people to leave that had originally taken part in the protests and wanted out. That was done on their own accord,” he said. “We’ve been told that might be a temporary thing.”In the negotiations, the truckers are maintaining that unless all the mandates are dropped, they are not leaving.While “nobody’s been seriously hurt,” Peters said, “there’s still conflict.”One such instance of conflict has to do with Coutts Mayor Jim Willett, who has reported harassment from some supporters of the protest.According to Peters, Willett — who represents a town of 245 persons as of Canada’s last published census — said he has protesters outside his residence harassing him.“The fight isn’t with the mayor,” Peters said. “He has no stake in the game when it comes to mandates. He’s trying to keep this community trucking along.”The RCMP has also been tracking online threats to the mayor, but could not confirm to Breitbart News that those threats were coming from protesters.Peters says he cannot predict when an end to the blockade, which entered its fifth day Wednesday, will come.Breccan F. Thies is a reporter for Breitbart News. You can follow him on Twitter @BreccanFThies."
https://www.breitbart.com/politics/2022/02/02/quebec-premier-willing-to-meet-with-freedom-convoy/,"Quebec’s Premier signaled that he is willing to meet with the Freedom Convoy, in stark comparison to Canadian Prime Minister Justin Trudeau, who ruled out a meeting with the protesters.“I am always available to meet with people who are in good faith to try to see how we can help them answer their questions, their concerns,” said Premier Francois Legault.The “Freedom Convoy” is a group of thousands of Canadian truckers who have traveled across the country protesting Trudeau’s vaccine and public health mandates. Quebec imposed numerous lockdowns and other public health mandates throughout the coronavirus pandemic. Quebec does not allow unvaccinated people in large retail stores, restaurants, or other public events.Over the weekend, The convoy reached the country’s capital city, Ottawa. They are reportedly traveling to Quebec next.A Facebook event for the Quebec Freedom Convoy read:Montreal/Quebec City convoy in support of the Truckers heading to the Quebec City Parliament. The city of Ottawa is preparing to dismantle the demonstration. Many truckers have not been able to get in and many en route will not be able to get in either so they are heading to Quebec City.Quebec law enforcement authorities have contacted the Freedom Convoy organizers and said, “We will respect the right to protest.”Unlike Premier Legault, Trudeau refused to meet with the protesters. Instead, he and his family fled their Ottawa home due to “security concerns.” Trudeau has consistently criticized the Freedom Convoy, characterizing them as a group of “hateful” citizens who are “very often misogynistic and racist.” The Canadian Prime Minister also said the convoy is a “small fringe minority of people” that holds “unacceptable views.”Despite Trudeau’s attempt to diminish the freedom convoy’s size, it is clear that thousands of people support them. A GoFundMe page for the Freedom Convoy raised over $10 million before ultimately being frozen by the platform.“Those who are in their comfort zone, they think everything is going well, because they have the QR code … We’re your brothers, your sisters, your work mates, your friends, we need your help,” said Bernard Gauthier, an organizer of the Quebec protest. “We’re one of you. We’re Quebecers, we’re on the ground, we’re Canadians. You’re supposed to help us when it’s not going well.”"
https://www.breitbart.com/politics/2022/02/03/canada-saskatchewan-premier-says-time-to-look-at-ending-coronavirus-restrictions/,"Premier Scott Moe of the Canadian province Saskatchewan conceded Wednesday the time may have come to “look at ending all” coronavirus measures.In a video statement Moe said while the coronavirus has not ended and still remains a problem, the people of his province need to start considering a life with the virus.“There has been a lot of discussions lately about whether it’s time for us in Saskatchewan to look at ending all of the remaining Covid measures and restrictions that we have in place,” he began. “I think it is time. That’s what I am hearing. That’s what our MLAs are hearing from most of their constituents.”Moe asserted that people now better understand the virus and how to treat it than they did two years ago at the outset of the pandemic … when the government said that restrictive measures would last two weeks.“They understand what they need to do. They understand the risk and they are prepared to live with that risk, more than they are prepared to live with the ongoing government intrusion into their lives,” he said.“Remember when this first started so very long ago? Government measures were supposed to last, I think, two weeks. Well, it’s been two years,” he added.JUST IN – Premier Scott Moe of Saskatchewan, a Canadian province that borders the US: ""It's time to look at ending all remaining Covid measures and restrictions.""pic.twitter.com/OTyHwWXrYr— Disclose.tv (@disclosetv) February 3, 2022Noting the presence of widely available vaccines, anti-viral treatments, and widespread testing options, Moe said that the conversation needs to start about when Canadians can get back to their normal life.“It’s time for us to have an honest conversation about Covid and our path forward,” he said. “What I’m about to say will sound radical to some and some quite frankly are not going to like it, but eradicating Covid is not realistic and Covid zero is not achievable. But normalizing Covid or living with Covid most certainly is.”“I’m concerned that Covid being the constant topic of conversation and dictating our daily lives will have a negative long-term impact on each of us in this province,” he continued. “Calls for daily government intrusion into peoples lives, skepticism regarding anything that is remotely positive that is related to Covid.”The premier’s statement comes as Canadian truckers have formed a “Freedom Convoy” in protest of the country’s vaccine mandates. On Tuesday, the Quebec premier said that he is willing to meet with the protesters and spark a conversation in contrast with Prime Minister Justin Trudeau, who fled the capital city of Ottawa and has maligned the truckers as a “fringe minority.”“I am always available to meet with people who are in good faith to try to see how we can help them answer their questions, their concerns,” said Premier Francois Legault."
https://www.breitbart.com/europe/2022/02/03/ottawa-police-threatens-to-call-in-military-to-stop-trucker-protest/,"Ottawa’s police chief said the capital may request aid from the armed forces to stop the ongoing anti-mandatory vaccine Freedom Convoy trucker protest, but the Defence Ministry responded saying they had no plans to get involved in the situation.Police Chief Peter Sloly gave a briefing on Wednesday stating that the ongoing trucker protests, which began on Saturday, have become more than just an issue for Ottawa authorities.“This is a national issue, not an Ottawa issue,” Sloly told city councillors and added, “I am increasingly concerned there is no policing solution to this,” broadcaster CBC reported.“There is no lawful authority to seal a city, there’s no practical capability to seal a city of this size,” Sloly said and claimed that he would need at least 50,000 officers to attempt such a task. According to the Ottawa police service official website, Ottawa has just 1,480 police officers.Sloly admitted that escalating the situation by bringing in the military was not a strategy without significant drawbacks. Wall Street Journal reporter Paul Viera quoted Sloly as saying, “Mixing them into a population in a highly volatile population … may mitigate some risk but escalate” others.Since the remarkable comments on deploying the military to confront pro-freedom truckers, a spokesman for the Canadian Defence Ministry said they would not be getting involved. The Toronto Star quoted the spokesman’s denial of the military being deployed to the streets of the capital, who said: “The Canadian Armed Forces are not involved in law enforcement in this situation, and there are no plans for such CAF involvement”.Quebec Abandons Policy of Taxing the Unvaccinated https://t.co/UVkaXrj361— Breitbart London (@BreitbartLondon) February 2, 2022The statements by Ottawa’s police chief come just days after he stated that “all options are on the table” to deal with the protesters, who are demanding an end to vaccine mandates for truckers for cross border travel between the United States and Canada as well as an end to all coronavirus restrictions across the country.In the days since the Freedom Convoy arrived in Ottawa, some Canadian politicians have begun to discuss ending coronavirus-linked limitations on basic rights, including Saskatchewan conservative premier Scott Moe, who stated that the province would end restrictions such as the vaccine passport system by the end of the month.Premier Francois Legault of the French-speaking province of Quebec also announced this week that his government would be scrapping the idea of a tax on unvaccinated residents, claiming that the policy could lead to social tensions.Ottawa’s local government has slammed the Freedom Convoy protestors, with Ottawa city councillor Mathieu Fleury posted a note on Twitter on Monday that he would be launching court actions to seize cash from the GoFundMe fundraiser for the protests, which has amassed over ten million Canadian dollars as of Wednesday.“This morning I have asked the city manager and city solicitor to immediately launch court proceedings targeting the millions of dollars in funds frozen by GoFundMe so Ottawa taxpayers are not left holding the bag for these protests,” Fleury said before locking his account and making his Tweets private, which they remain as of Wednesday. Following the comments, GoFundMe actually froze the Trucker fundraiser, publishing a statement saying they were reviewing the account.They said: “This fundraiser is currently paused and under review to ensure it complies with our terms of service and applicable laws and regulations. Our team is working 24/7 and doing all we can to protect both organizers and donors. Thank you for your patience.”As protests continue in Canada’s capital city against vaccine mandates, a poll released Monday reveals that a majority of Canadians now want to end the Wuhan coronavirus pandemic restrictions entirely. https://t.co/I2b9vvN3Ww— Breitbart News (@BreitbartNews) February 2, 2022 "
https://www.breitbart.com/politics/2022/02/03/exclusive-nj-trucker-sen-ed-durr-supports-canada-freedom-convoy-when-the-wheels-stop-the-world-stops/,"State Sen. Ed Durr (R-NJ), who wowed the nation by defeating longtime Senate President Stephen Sweeney last year, told Breitbart News in an exclusive interview Wednesday that he supported the Canadian “Freedom Convoy” led by fellow truckers, who have been “social distancing in trucking long before it became a popular phrase.”Durr asserted that any decision to receive a vaccine or any medical intervention is “personal business, not the government’s business,” and dismissed far-left Canadian Prime Minister Justin Trudeau as a “joke” for calling trucker protesters racist when he himself has a long history of wearing blackface.Last November, Durr became the most famous trucker in America when he defeated the Garden State’s longtime Senate President Steve Sweeney (D) in a stunning upset that wowed political experts across the spectrum. After 25 years on the road with over two million miles driven, he knows a thing or two about what motivated the truckers to protest the vaccine mandates up in Canada.Ottawa city council: “my residents and I fear for our lives!”Convoy protesters: pic.twitter.com/Ce4FLmL11t— Marie Oakes (@TheMarieOakes) February 3, 2022“I support the truckers,” Durr said over the phone. “I feel that anybody’s health is their personal business, not the government’s business. So when you have a mandate that requires you to tell everybody what your health status is to enter a country or have a job, it is wrong.”“I think it’s a private issue between yourself, your doctor, your spouse. It’s not for public knowledge. It’s not for your government to know,” he added.When asked how truckers can specifically influence policy in ways that other protests cannot, Durr put it bluntly: “When the wheels stop, the world stops.”“You need truckers,” Durr said. “You need truckers to get the products from the ships to the stores, from the stores to the factories, and from the factories to the stores. From the railyards, from the airport, it takes a truck. You’ll never move product without a truck. They are needed.”“When they are saying that they are not going to accept this, they will affect policy. I firmly believe it,” he added.Regarding the challenges these vaccine mandates imposed on truckers that might not be obvious to the average citizen, Durr noted that truckers already work a job in isolation. From a trucker’s perspective, the mandates appear less like a public health measure and more like a tool for political control.“It’s always about control,” Durr said. “We’ve been social distancing in trucking long before it became a popular phrase. We spent hours, days, weeks in a truck alone, and you just have yourself to deal with. You have the long hauls. I used to do the long hauls. I used to run to Quebec. It is hard enough to go through the border crossings. Now to add a medical procedure to go through the border. It’s just ridiculous. It is a punishment of sorts.”Supporters of the Freedom Convoy protest Covid-19 vaccine mandates and restrictions in front of Parliament on January 29, 2022 in Ottawa, Canada. – Hundreds of truckers drove their giant rigs into the Canadian capital Ottawa on Saturday as part of a self-titled “Freedom Convoy” to protest vaccine mandates required to cross the US border. (Photo by Dave Chan/AFP via Getty Images)Durr noted that millions of migrants cross the southern border into the United States every day, and few, if any, are being asked to present a vaccine passport.When the Canadian “Freedom Convoy” launched late last week, Prime Minister Justin Trudeau attempted to dismiss it as little more than a “fringe minority” composed of racists and kooks. Durr noted that Trudeau should check his own racist past before maligning hardworking people.“Justin Trudeau, I don’t know him personally, but he is a joke,” said Durr. “For somebody who can go and call other individuals racist with the things he has done in the past just seems absurd.”Beyond Canada, Durr believed that the truckers in America should be inspired by their friends up north and even form their own “Freedom Convoy” in Washington, DC.I think their voices definitely need to be heard. I think the only way that people hear things is when you protest. They were concerned with police brutality when Black Lives Matter started protesting. It seems like they were concerned with all the other activists when they would protest. So why shouldn’t truck drivers protest and let their voices be heard and state that this is a discrimination against them?Driving a truck across the border is no different than driving your car up and down the highway. They are isolated. They do not touch anybody. They don’t see anybody. What is the reason? It’s just politics.In his home state of New Jersey, Durr said he would continue to fight for people’s bodily autonomy in the face of government mandates. He is currently sponsoring a bill (S1106) that seeks to prohibit the “mandatory use of medical devices by minors without informed parental consent.”“We have a major issue here in New Jersey with parents being concerned about their children being masked in schools,” he said. “I presented a bill this week (S1106) that would do away with the masking because it would put it in the parents’ hands. It would do away with the school deciding and would allow the parents to decide.”"
https://www.breitbart.com/europe/2022/02/03/canadian-tories-sack-moderate-leader-otoole-elect-firebrand-pro-trucker-bergen/,"Canadian Conservative Party (CPC) members of parliament voted to sack moderate Erin O’Toole as party leader and have voted firebrand Candice Bergen as interim leader as anti-vaccine mandate trucker protests continue.On Wednesday 73 of the 118 members of the Conservative Party of Canada caucus in the Canadian House of Commons voted to remove moderate Erin O’Toole as leader of the Candian Tories after an 18-month reign as leader of the party and a failed bid to win a general election against Liberal leader Justin Trudeau last year.O’Toole stated that he accepted the result of the vote, a rare occurrence for a Canadian party leader, and stated the next leader of the party must “recognize that our country is divided and people are worried,” broadcaster CBC reports.“I pledge my support and unwavering loyalty to our next leader and I urge everyone in our party to come together and do the same,” he added.O’Toole lost much support within his own grassroots base over the last 18 months after making stances on various issues, such as backing an “assault weapons” ban enacted by the Trudeau government in 2020 which bans various semi-automatic rifles.How DARE blackface enthusiast Justin Trudeau call ANYONE ""racist."" https://t.co/y8PcwfHl8i— Breitbart News (@BreitbartNews) February 2, 2022The ban had been criticised by some who have pointed out that the majority of gun crime in areas like Toronto is carried out by illegally acquired and possessed pistols, rather than so-called “assault rifles.”O’Toole also backed Wuhan coronavirus passports and stated in September of last year that he wanted to see the Canadian federal government create a national system to prove residents had been vaccinated against the Wuhan coronavirus.The revolt against O’Toole’s leadership came to a head in the last few days as the Freedom Convoy truckers entered Canada’s capital Ottawa.Initially, O’Toole was hesitant regarding the convoy, which seeks to end vaccine mandates for cross-border trade between the United States and Canada for truckers, as well as to end Wuhan coronavirus restrictions across the country. He eventually agreed last week to meet with some of the protesters.On Wednesday evening, the CPC voted for firebrand Candice Bergen, former Deputy Leader of the party, to be the new interim leader of the CPC before members vote on a new permanent leader.Don’t be fooled! The Liberals and their friends in the media are misleading the public about what’s really happening on Parliament Hill. #FreedomConvoy2022 #FreedomOverFear #TruckersNotTrudeau pic.twitter.com/vkumQj04GZ— Candice Bergen (@CandiceBergenMP) January 31, 2022Bergen has been one of the most vocal supporters of the Freedom Convoy protestors, hitting back against allegations made by Prime Minister Trudeau that the protest was full of a hateful “fringe minority.”“The small fringe minority of people who are on their way to Ottawa, who are holding unacceptable views that they are expressing, do not represent the views of Canadians,” Trudeau said.Bergen, meanwhile, defended the protestors in the House of Commons on Monday saying, “Contrary to some, there are thousands of passionate, patriotic, and peaceful Canadians on the Hill right now, who just want to be heard.”“All Canadians want to see a leader who will work to heal rifts… not dismiss, name-call and gaslight,” Bergen said in response to comments from Prime Minister Trudeau.“We all condemn hateful and destructive acts by a few, at any protest,” Bergen said and added, “Whether it’s beheading the statue of Queen Victoria in Manitoba… whether it’s burning churches, whether it’s wearing blackface, whether it’s Hezbollah flags or Nazi flags, we all condemn this. But I’m not talking about that.”Last year, Bergen was also in the sights of Canadian media after a photograph of her emerged wearing a “Make America Great Again” hat but did not comment on questions regarding the photograph from Canadian media.As protests continue in Canada’s capital city against vaccine mandates, a poll released Monday reveals that a majority of Canadians now want to end the Wuhan coronavirus pandemic restrictions entirely. https://t.co/I2b9vvN3Ww— Breitbart News (@BreitbartNews) February 2, 2022"
https://www.breitbart.com/tech/2022/02/02/take-that-truckers-gofundme-freezes-10-million-canadian-freedom-convoy-fundraiser/,"A GoFundMe fundraiser entitled “Freedom Convoy 2022” with over $10 million raised was frozen by the online crowdfunding platform on Wednesday.The fundraiser is marketed was marketed as benefiting truckers demonstrating in Ottawa, Canada, against coronavirus vaccine mandates, lockdowns, and varying decrees ostensibly issued by Canadian authorities to protect “public health” in the context of coronavirus.Protestors show their support for the Freedom Convoy of truck drivers who are making their way to Ottawa to protest against COVID-19 vaccine mandates by the Canadian government on Thursday, Jan. 27, 2022, in Vaughan. (Photo by Arthur Mola/Invision/AP)GoFundMe CEO Tim Cadogan (Eirik Solheim/Flickr)Currently valued at $10,096,500, GoFundMe labeled the “Freedom Convoy 2022” fundraiser as “under review” and added the following message:This fundraiser is currently paused and under review to ensure it complies with our terms of service and applicable laws and regulations. Our team is working 24/7 and doing all we can to protect both organizers and donors. Thank you for your patience.Several convoys of truckers congregated in Ottawa on Saturday, parking in front of Parliament Hill, the seat of Canada’s federal government, to demonstrate against restrictive mandates — marketed as measures to reduce coronavirus transmission — imposed by varying levels of government.Mathieu Fleury, a city councilor in Ottawa, called for municipal seizure of the $10 million raised by the “Freedom Convoy 2022” via a tweet on Sunday. He wrote, “This morning I have asked the city manager and city solicitor to immediately launch court proceedings targeting the millions of dollars in funds frozen by GoFundMe so Ottawa taxpayers are not left holding the bag for these protests.” He later deleted the tweet.Diane Deans, another Ottawa city councilor, asked if Prime Minister Justin Trudeau and Ottawa Mayor Jim Watson would “call GoFundMe in the [United] States directly” to “demand that they cease and desist sending money to these unlawful protesters.”"
